,isotime,rain_tip
0,2017-03-22T14:56:48.956201,1
0,2017-03-22T17:55:48.248648,1
0,2017-03-22T18:02:58.563750,1
0,2017-03-24T16:59:06.931270,1
0,2017-03-24T17:09:10.720149,1
0,2017-03-24T17:16:37.875443,1
0,2017-03-24T17:28:09.874228,1
0,2017-03-24T17:32:51.797952,1
0,2017-03-24T17:38:38.183541,1
0,2017-03-24T17:42:14.555010,1
0,2017-03-24T17:46:37.277729,1
0,2017-03-24T17:51:43.011822,1
0,2017-03-24T17:54:23.624031,1
0,2017-03-24T17:58:01.827304,1
0,2017-03-24T18:01:11.431755,1
0,2017-03-24T18:03:09.583761,1
0,2017-03-24T18:06:25.004459,1
0,2017-03-24T18:09:41.569144,1
0,2017-03-24T18:12:15.608716,1
0,2017-03-24T18:15:51.657782,1
0,2017-03-24T18:19:29.699044,1
0,2017-03-24T18:22:35.170613,1
0,2017-03-24T18:26:48.721474,1
0,2017-03-24T18:29:42.048435,1
0,2017-03-24T18:32:28.450736,1
0,2017-03-24T18:34:05.102528,1
0,2017-03-24T18:36:27.222372,1
0,2017-03-24T18:39:16.460778,1
0,2017-03-24T18:41:45.114445,1
0,2017-03-24T18:45:05.718937,1
0,2017-03-24T18:47:16.251147,1
0,2017-03-24T18:49:20.875613,1
0,2017-03-24T18:53:17.349839,1
0,2017-03-24T18:57:21.499365,1
0,2017-03-24T19:00:08.224288,1
0,2017-03-24T19:04:00.519859,1
0,2017-03-24T19:08:47.371153,1
0,2017-03-24T19:11:19.513421,1
0,2017-03-24T19:14:37.849029,1
0,2017-03-24T19:16:25.260108,1
0,2017-03-24T19:17:42.943743,1
0,2017-03-24T19:20:11.490510,1
0,2017-03-24T19:21:15.660377,1
0,2017-03-24T19:23:12.731522,1
0,2017-03-24T19:24:37.052485,1
0,2017-03-24T19:26:02.810350,1
0,2017-03-24T19:27:47.519758,1
0,2017-03-24T19:29:12.638324,1
0,2017-03-24T19:30:29.452706,1
0,2017-03-24T19:32:03.708641,1
0,2017-03-24T19:33:40.684416,1
0,2017-03-24T19:36:15.555905,1
0,2017-03-24T19:39:27.059146,1
0,2017-03-24T19:42:27.556513,1
0,2017-03-24T19:46:08.268738,1
0,2017-03-24T19:52:38.448510,1
0,2017-03-24T20:05:44.047479,1
0,2017-03-24T20:20:47.850299,1
0,2017-03-24T20:33:03.212231,1
0,2017-03-24T20:42:02.756897,1
0,2017-03-24T20:50:42.348825,1
0,2017-03-24T21:02:01.988194,1
0,2017-03-24T21:08:59.380148,1
0,2017-03-24T21:14:43.731841,1
0,2017-03-24T21:22:07.477912,1
0,2017-03-24T21:30:14.778496,1
0,2017-03-24T21:43:06.216905,1
0,2017-03-24T21:49:54.531754,1
0,2017-03-24T22:01:33.065235,1
0,2017-03-24T22:05:25.756901,1
0,2017-03-24T22:11:29.810632,1
0,2017-03-24T22:18:22.405575,1
0,2017-03-24T22:25:14.856359,1
0,2017-03-24T22:33:21.181313,1
0,2017-03-24T22:34:58.075010,1
0,2017-03-24T22:36:32.721689,1
0,2017-03-24T22:40:19.024294,1
0,2017-03-24T22:46:24.404876,1
0,2017-03-24T22:50:20.747747,1
0,2017-03-24T22:56:26.243388,1
0,2017-03-24T23:01:27.927992,1
0,2017-03-24T23:04:09.290827,1
0,2017-03-24T23:10:40.916070,1
0,2017-03-24T23:39:59.223303,1
0,2017-03-25T15:18:39.952251,1
0,2017-03-27T15:53:06.192318,1
0,2017-03-27T15:53:07.226058,1
0,2017-03-27T15:53:11.336151,1
0,2017-04-07T00:56:45.923272,1
0,2017-04-07T00:58:16.640025,1
0,2017-04-07T00:59:08.863176,1
0,2017-04-07T01:00:40.552588,1
0,2017-04-07T01:01:58.885020,1
0,2017-04-07T01:03:29.153135,1
0,2017-04-07T01:05:16.434577,1
0,2017-04-07T01:06:56.778027,1
0,2017-04-07T01:08:39.499538,1
0,2017-04-07T01:10:23.634410,1
0,2017-04-07T01:11:46.964056,1
0,2017-04-07T01:13:10.096624,1
0,2017-04-07T01:14:26.353576,1
0,2017-04-07T01:15:47.046466,1
0,2017-04-07T01:17:08.376144,1
0,2017-04-07T01:18:09.222246,1
0,2017-04-07T01:19:52.042313,1
0,2017-04-07T01:21:20.938501,1
0,2017-04-07T01:22:50.648314,1
0,2017-04-07T01:24:12.719561,1
0,2017-04-07T01:25:35.274666,1
0,2017-04-07T01:27:03.379120,1
0,2017-04-07T01:29:07.567656,1
0,2017-04-07T01:31:11.878766,1
0,2017-04-07T01:34:32.279038,1
0,2017-04-07T01:37:39.338466,1
0,2017-04-07T01:41:00.402298,1
0,2017-04-07T01:42:58.086960,1
0,2017-04-07T01:44:13.975329,1
0,2017-04-07T01:45:58.931091,1
0,2017-04-07T01:51:20.267074,1
0,2017-04-07T02:06:15.732195,1
0,2017-04-07T02:11:39.590851,1
0,2017-04-07T02:13:33.686176,1
0,2017-04-07T02:18:28.592610,1
0,2017-04-07T02:25:36.136965,1
0,2017-04-07T02:29:24.722333,1
0,2017-04-07T02:39:14.655034,1
0,2017-04-07T02:52:56.832219,1
0,2017-04-07T03:06:24.916079,1
0,2017-04-07T03:15:45.228521,1
0,2017-04-07T04:13:20.288084,1
0,2017-04-07T04:30:30.854186,1
0,2017-04-07T04:45:27.386900,1
0,2017-04-07T05:07:05.550888,1
0,2017-04-07T05:08:35.477758,1
0,2017-04-07T05:11:33.777398,1
0,2017-04-07T05:13:17.651412,1
0,2017-04-07T05:19:45.463531,1
0,2017-04-07T05:21:08.442573,1
0,2017-04-07T05:22:12.216163,1
0,2017-04-07T05:25:31.594370,1
0,2017-04-07T05:30:00.022321,1
0,2017-04-07T05:38:34.243989,1
0,2017-04-07T05:47:40.695240,1
0,2017-04-07T05:50:37.001308,1
0,2017-04-07T05:52:42.086732,1
0,2017-04-07T05:55:07.702685,1
0,2017-04-07T05:58:21.059563,1
0,2017-04-07T06:05:28.866518,1
0,2017-04-07T06:07:13.489290,1
0,2017-04-07T06:09:01.491875,1
0,2017-04-07T06:10:05.108207,1
0,2017-04-07T06:11:15.952900,1
0,2017-04-07T06:12:07.827350,1
0,2017-04-07T06:13:05.269569,1
0,2017-04-07T06:14:09.687582,1
0,2017-04-07T06:15:20.619872,1
0,2017-04-07T06:17:11.023804,1
0,2017-04-07T06:18:43.640139,1
0,2017-04-07T06:20:17.635546,1
0,2017-04-07T06:21:28.848837,1
0,2017-04-07T06:22:52.350122,1
0,2017-04-07T06:24:23.749539,1
0,2017-04-07T06:26:04.611226,1
0,2017-04-07T06:27:51.664877,1
0,2017-04-07T06:28:58.441487,1
0,2017-04-07T06:30:02.062428,1
0,2017-04-07T06:31:20.287707,1
0,2017-04-07T06:32:55.010645,1
0,2017-04-07T06:34:35.892102,1
0,2017-04-07T06:36:34.322972,1
0,2017-04-07T06:38:07.831535,1
0,2017-04-07T06:40:02.951345,1
0,2017-04-07T06:41:56.242433,1
0,2017-04-07T06:44:24.142551,1
0,2017-04-07T06:46:00.158317,1
0,2017-04-07T06:47:43.089852,1
0,2017-04-07T06:50:13.644029,1
0,2017-04-07T06:51:34.464367,1
0,2017-04-07T06:53:09.392249,1
0,2017-04-07T06:54:29.833097,1
0,2017-04-07T06:55:57.830401,1
0,2017-04-07T06:57:13.088329,1
0,2017-04-07T06:58:45.673336,1
0,2017-04-07T07:00:37.654253,1
0,2017-04-07T07:02:42.323133,1
0,2017-04-07T07:06:09.260299,1
0,2017-04-07T07:08:04.304066,1
0,2017-04-07T07:10:58.653099,1
0,2017-04-07T07:18:11.838524,1
0,2017-04-07T07:24:06.036773,1
0,2017-04-07T07:27:26.062288,1
0,2017-04-07T07:31:53.291668,1
0,2017-04-07T07:35:06.851402,1
0,2017-04-07T07:37:32.264872,1
0,2017-04-07T07:41:02.495577,1
0,2017-04-07T07:43:32.810135,1
0,2017-04-07T07:46:22.013631,1
0,2017-04-07T07:50:51.438362,1
0,2017-04-07T07:54:18.702536,1
0,2017-04-07T07:56:13.255461,1
0,2017-04-07T07:57:42.998154,1
0,2017-04-07T07:58:58.066908,1
0,2017-04-07T08:00:01.385569,1
0,2017-04-07T08:01:20.449476,1
0,2017-04-07T08:03:05.901783,1
0,2017-04-07T08:03:39.014317,1
0,2017-04-07T08:04:15.599434,1
0,2017-04-07T08:05:03.469143,1
0,2017-04-07T08:06:26.979798,1
0,2017-04-07T08:07:38.440740,1
0,2017-04-07T08:08:19.411564,1
0,2017-04-07T08:09:15.555863,1
0,2017-04-07T08:10:06.970649,1
0,2017-04-07T08:11:58.732871,1
0,2017-04-07T08:12:59.955138,1
0,2017-04-07T08:14:52.907527,1
0,2017-04-07T08:16:29.367438,1
0,2017-04-07T08:18:09.212788,1
0,2017-04-07T08:20:12.044901,1
0,2017-04-07T08:21:57.031083,1
0,2017-04-07T08:23:21.784892,1
0,2017-04-07T08:25:35.826500,1
0,2017-04-07T08:28:10.031226,1
0,2017-04-07T08:31:07.868226,1
0,2017-04-07T08:33:42.069971,1
0,2017-04-07T08:36:03.463455,1
0,2017-04-07T08:40:59.239220,1
0,2017-04-07T08:49:18.153167,1
0,2017-04-07T08:56:54.252146,1
0,2017-04-07T09:03:31.741912,1
0,2017-04-07T09:07:06.843457,1
0,2017-04-07T09:10:20.497509,1
0,2017-04-07T09:11:21.744875,1
0,2017-04-07T09:12:13.373660,1
0,2017-04-07T09:13:36.993405,1
0,2017-04-07T09:15:42.525037,1
0,2017-04-07T09:23:40.978835,1
0,2017-04-07T09:28:51.573981,1
0,2017-04-07T09:41:20.355278,1
0,2017-04-07T09:55:28.740731,1
0,2017-04-07T10:11:14.224700,1
0,2017-04-07T13:23:14.182691,1
0,2017-04-07T17:32:29.558670,1
0,2017-04-08T05:27:36.923265,1
0,2017-04-08T05:33:18.624110,1
0,2017-04-08T05:45:09.275283,1
0,2017-04-08T06:07:43.982458,1
0,2017-04-08T06:10:00.308266,1
0,2017-04-08T06:12:36.566451,1
0,2017-04-08T06:13:37.672148,1
0,2017-04-08T06:14:13.943746,1
0,2017-04-08T06:14:49.893170,1
0,2017-04-08T06:15:15.616351,1
0,2017-04-08T06:15:39.561446,1
0,2017-04-08T06:16:10.076939,1
0,2017-04-08T06:16:41.739094,1
0,2017-04-08T06:17:12.936796,1
0,2017-04-08T06:17:36.794241,1
0,2017-04-08T06:18:10.883391,1
0,2017-04-08T06:18:50.365489,1
0,2017-04-08T06:19:13.144610,1
0,2017-04-08T06:19:29.393745,1
0,2017-04-08T06:19:42.672738,1
0,2017-04-08T06:19:55.810502,1
0,2017-04-08T06:20:08.055534,1
0,2017-04-08T06:20:15.350107,1
0,2017-04-08T06:20:27.086293,1
0,2017-04-08T06:20:40.736074,1
0,2017-04-08T06:20:53.163635,1
0,2017-04-08T06:21:09.478195,1
0,2017-04-08T06:21:34.187187,1
0,2017-04-08T06:22:00.316228,1
0,2017-04-08T06:22:55.495879,1
0,2017-04-08T06:23:26.671966,1
0,2017-04-08T06:25:19.910870,1
0,2017-04-08T06:26:16.333781,1
0,2017-04-08T06:28:35.082285,1
0,2017-04-08T06:29:30.714117,1
0,2017-04-08T06:31:39.087071,1
0,2017-04-08T06:37:22.203367,1
0,2017-04-08T06:43:36.925641,1
0,2017-04-08T06:50:34.507315,1
0,2017-04-08T06:55:49.680098,1
0,2017-04-08T07:01:53.561824,1
0,2017-04-08T07:12:41.292447,1
0,2017-04-08T07:31:31.471255,1
0,2017-04-08T08:09:48.004407,1
0,2017-04-08T12:27:46.928094,1
0,2017-04-08T13:55:42.268051,1
0,2017-04-08T13:57:06.400800,1
0,2017-04-08T14:00:39.411698,1
0,2017-04-08T14:38:27.973752,1
0,2017-04-08T15:50:51.915328,1
0,2017-04-08T15:56:57.032257,1
0,2017-04-08T15:59:33.676201,1
0,2017-04-08T16:01:36.199422,1
0,2017-04-08T16:04:53.307630,1
0,2017-04-08T16:18:04.258085,1
0,2017-04-08T16:57:39.581229,1
0,2017-04-08T18:40:16.097485,1
0,2017-04-08T18:44:26.165901,1
0,2017-04-08T18:46:17.433345,1
0,2017-04-08T19:49:45.534849,1
0,2017-04-10T15:33:01.321508,1
0,2017-04-10T15:33:02.031399,1
0,2017-04-10T15:33:12.495452,1
0,2017-04-10T15:33:13.082422,1
0,2017-04-10T15:33:19.678128,1
0,2017-04-10T15:33:20.559827,1
0,2017-04-10T15:33:27.929005,1
0,2017-04-10T15:33:28.244663,1
0,2017-04-10T15:33:28.546807,1
0,2017-04-10T15:33:28.982580,1
0,2017-04-10T15:33:29.295634,1
0,2017-04-10T15:33:29.694933,1
0,2017-04-10T15:33:30.089422,1
0,2017-04-10T15:33:31.064862,1
0,2017-04-10T15:33:31.395298,1
0,2017-04-10T15:33:34.611504,1
0,2017-04-10T15:33:35.669968,1
0,2017-04-10T15:33:36.466595,1
0,2017-04-10T15:33:36.878166,1
0,2017-04-10T15:33:37.508668,1
0,2017-04-12T13:49:44.212873,1
0,2017-04-12T23:56:58.658108,1
0,2017-04-13T06:04:53.004037,1
0,2017-04-13T06:10:09.781413,1
0,2017-04-13T06:19:00.325290,1
0,2017-04-13T06:24:42.025238,1
0,2017-04-13T06:29:27.727579,1
0,2017-04-13T06:32:39.668674,1
0,2017-04-13T06:33:54.733519,1
0,2017-04-13T06:43:44.150538,1
0,2017-04-13T06:48:53.418672,1
0,2017-04-13T07:29:45.969020,1
0,2017-04-13T08:39:22.666235,1
0,2017-04-13T11:02:17.303741,1
0,2017-04-13T11:31:54.592497,1
0,2017-04-13T13:14:22.312197,1
0,2017-04-13T13:31:01.912216,1
0,2017-04-16T20:25:04.197131,1
0,2017-04-16T20:46:38.745935,1
0,2017-04-16T22:32:21.656099,1
0,2017-04-17T23:45:49.338887,1
0,2017-04-18T00:05:28.675837,1
0,2017-04-18T00:20:56.781894,1
0,2017-04-18T00:57:03.632850,1
0,2017-04-18T05:26:01.407766,1
0,2017-04-18T05:34:02.491515,1
0,2017-04-18T06:10:11.737585,1
0,2017-04-18T06:16:04.838600,1
0,2017-04-18T06:21:40.610801,1
0,2017-04-18T06:23:46.937131,1
0,2017-04-18T06:26:51.265634,1
0,2017-04-18T06:29:18.463278,1
0,2017-04-18T06:36:39.433615,1
0,2017-04-18T06:40:47.399757,1
0,2017-04-18T06:47:33.433165,1
0,2017-04-18T06:51:19.031674,1
0,2017-04-18T06:57:45.004205,1
0,2017-04-18T07:05:44.259833,1
0,2017-04-18T07:10:45.007211,1
0,2017-04-18T07:25:48.862434,1
0,2017-04-18T07:53:48.693928,1
0,2017-04-18T08:31:39.801032,1
0,2017-04-18T14:34:49.020285,1
0,2017-04-20T08:17:36.797003,1
0,2017-04-20T08:17:51.003925,1
0,2017-04-20T08:18:14.691888,1
0,2017-04-20T08:19:54.934805,1
0,2017-04-20T08:21:07.033191,1
0,2017-04-20T08:21:28.325688,1
0,2017-04-20T08:21:56.686823,1
0,2017-04-20T08:22:25.887169,1
0,2017-04-20T08:23:32.685804,1
0,2017-04-20T08:24:09.418348,1
0,2017-04-20T08:24:49.324899,1
0,2017-04-20T08:26:20.040049,1
0,2017-04-20T08:27:07.132361,1
0,2017-04-20T08:28:28.629156,1
0,2017-04-20T08:33:23.266601,1
0,2017-04-20T08:34:46.228790,1
0,2017-04-20T08:36:19.948057,1
0,2017-04-20T08:37:36.892003,1
0,2017-04-20T08:38:11.490485,1
0,2017-04-20T08:39:23.565934,1
0,2017-04-20T08:43:34.844296,1
0,2017-04-20T08:51:50.158476,1
0,2017-04-20T09:01:10.698259,1
0,2017-04-20T09:13:24.781005,1
0,2017-04-20T09:46:00.561128,1
0,2017-04-20T10:10:49.554507,1
0,2017-04-21T00:58:15.444261,1
0,2017-04-24T15:45:30.360714,1
0,2017-04-24T15:45:30.821914,1
0,2017-04-24T15:45:31.140923,1
0,2017-04-24T15:45:32.083494,1
0,2017-04-24T15:45:34.428551,1
0,2017-04-24T15:45:35.001645,1
0,2017-04-24T15:45:38.333683,1
0,2017-04-24T15:45:42.192568,1
0,2017-04-24T15:45:43.206692,1
0,2017-05-08T16:07:04.096337,1
0,2017-05-08T16:07:04.448425,1
0,2017-05-08T16:07:05.827102,1
0,2017-05-08T16:07:15.945571,1
0,2017-05-08T16:07:16.916459,1
0,2017-05-08T16:07:31.380263,1
0,2017-05-08T16:07:42.178130,1
0,2017-05-08T16:07:42.504782,1
0,2017-05-08T16:07:43.326085,1
0,2017-05-08T16:07:43.814168,1
0,2017-05-08T16:07:46.386994,1
0,2017-05-08T16:07:46.691188,1
0,2017-05-08T16:07:47.113575,1
0,2017-05-08T16:07:47.504982,1
0,2017-05-08T16:07:47.972644,1
0,2017-05-08T16:07:49.113365,1
0,2017-05-08T16:07:49.923254,1
0,2017-05-08T16:07:54.603639,1
0,2017-05-08T16:07:54.907658,1
0,2017-05-08T16:07:55.218074,1
0,2017-05-08T16:07:56.051406,1
0,2017-05-08T16:08:02.400753,1
0,2017-05-22T15:40:04.140790,1
0,2017-05-22T15:40:06.143395,1
0,2017-05-22T15:40:07.180766,1
0,2017-05-22T15:40:07.509503,1
0,2017-05-22T15:40:08.058432,1
0,2017-05-22T15:40:08.497008,1
0,2017-05-22T15:40:08.872274,1
0,2017-05-22T15:40:09.425068,1
0,2017-05-22T15:40:09.780075,1
0,2017-05-22T15:40:15.544724,1
0,2017-05-22T15:40:15.871771,1
0,2017-05-22T15:40:16.177566,1
0,2017-05-22T15:40:16.484250,1
0,2017-05-22T15:40:16.790724,1
0,2017-05-22T15:40:17.310790,1
0,2017-05-22T15:40:17.627341,1
0,2017-05-22T15:40:17.965725,1
0,2017-05-22T15:40:18.451945,1
0,2017-05-22T15:40:18.792272,1
0,2017-05-22T15:40:19.255073,1
0,2017-05-22T15:40:19.574643,1
0,2017-05-22T15:40:20.521213,1
0,2017-05-22T15:40:20.915912,1
0,2017-05-22T15:40:21.396521,1
0,2017-05-22T15:40:21.704710,1
0,2017-05-22T15:40:22.033953,1
0,2017-05-22T15:40:22.342956,1
0,2017-05-22T15:40:22.673357,1
0,2017-05-22T15:40:22.973785,1
0,2017-05-22T15:40:23.322799,1
0,2017-05-22T15:40:23.701848,1
0,2017-05-22T15:40:24.037309,1
0,2017-05-22T15:40:24.383533,1
0,2017-05-22T15:40:24.868334,1
0,2017-05-22T15:40:26.594867,1
0,2017-05-22T15:40:26.925833,1
0,2017-05-22T15:40:27.461108,1
0,2017-05-22T15:40:27.851303,1
0,2017-05-22T15:40:28.237016,1
0,2017-05-22T15:40:28.562588,1
0,2017-05-22T15:40:28.953700,1
0,2017-05-22T15:40:29.295761,1
0,2017-05-22T15:40:29.681779,1
0,2017-05-22T15:40:30.078884,1
0,2017-05-22T15:40:30.395950,1
0,2017-05-22T15:40:30.714275,1
0,2017-05-22T15:40:31.525274,1
0,2017-05-22T15:40:32.024572,1
0,2017-05-22T15:40:32.375263,1
0,2017-05-22T15:40:32.721292,1
0,2017-05-22T15:40:33.133650,1
0,2017-05-22T15:40:33.445675,1
0,2017-05-22T15:40:33.746692,1
0,2017-05-22T15:40:34.176628,1
0,2017-05-22T15:40:34.487937,1
0,2017-05-22T15:40:34.795642,1
0,2017-05-22T15:40:35.525253,1
0,2017-05-22T15:40:35.836778,1
0,2017-05-22T15:40:36.173887,1
0,2017-05-22T15:40:36.550217,1
0,2017-05-22T15:40:36.860031,1
0,2017-05-22T15:40:37.215575,1
0,2017-05-22T15:40:38.389256,1
0,2017-05-22T15:40:38.770443,1
0,2017-05-22T15:40:39.077939,1
0,2017-05-22T15:40:42.635791,1
0,2017-05-22T15:40:43.557971,1
0,2017-05-22T15:40:43.887187,1
0,2017-05-22T15:40:44.573569,1
0,2017-05-22T15:40:44.902930,1
0,2017-05-22T15:40:45.482637,1
0,2017-05-22T15:40:45.860625,1
0,2017-05-22T15:40:46.224626,1
0,2017-05-22T15:40:46.577436,1
0,2017-05-22T15:40:46.899676,1
0,2017-05-22T15:40:47.949495,1
0,2017-05-22T15:40:48.460566,1
0,2017-05-22T15:40:48.922835,1
0,2017-05-22T15:40:49.340087,1
0,2017-05-22T15:40:49.704334,1
0,2017-05-22T15:40:50.080031,1
0,2017-05-22T15:40:55.762855,1
0,2017-06-05T15:17:36.192539,1
0,2017-06-05T15:17:36.577004,1
0,2017-06-05T15:17:38.548486,1
0,2017-06-05T15:17:38.907622,1
0,2017-06-05T15:17:39.287464,1
0,2017-06-05T15:17:39.596854,1
0,2017-06-05T15:17:39.906234,1
0,2017-06-05T15:17:40.224963,1
0,2017-06-05T15:17:40.622213,1
0,2017-06-05T15:17:40.929591,1
0,2017-06-05T15:17:41.236923,1
0,2017-06-05T15:17:41.672650,1
0,2017-06-05T15:17:42.048154,1
0,2017-06-05T15:17:42.809382,1
0,2017-06-05T15:17:43.460960,1
0,2017-06-05T15:17:44.401531,1
0,2017-06-05T15:17:45.061038,1
0,2017-06-05T15:17:45.937846,1
0,2017-06-05T15:17:46.403238,1
0,2017-06-05T15:17:47.900969,1
0,2017-06-05T15:17:48.243017,1
0,2017-06-05T15:17:48.837092,1
0,2017-06-05T15:17:49.401967,1
0,2017-06-05T15:17:50.026968,1
0,2017-06-05T15:17:50.374478,1
0,2017-06-05T15:17:50.760413,1
0,2017-06-05T15:17:51.311563,1
0,2017-06-05T15:17:51.775704,1
0,2017-06-05T15:17:56.942838,1
0,2017-06-05T15:17:58.423818,1
0,2017-06-05T15:17:58.827143,1
0,2017-06-05T15:17:59.147995,1
0,2017-06-05T15:17:59.593559,1
0,2017-06-05T15:17:59.937804,1
0,2017-06-05T15:18:00.459860,1
0,2017-06-05T15:18:00.780215,1
0,2017-06-05T15:18:01.084898,1
0,2017-06-05T15:18:01.711687,1
0,2017-06-05T15:18:02.026962,1
0,2017-06-05T15:18:02.572221,1
0,2017-06-05T15:18:03.221856,1
0,2017-06-05T15:18:03.793210,1
0,2017-06-05T15:18:04.557127,1
0,2017-06-05T15:18:04.930817,1
0,2017-06-05T15:18:05.289839,1
0,2017-06-05T15:18:05.592863,1
0,2017-06-05T15:18:08.333843,1
0,2017-06-05T15:18:09.443132,1
0,2017-06-08T19:10:09.485430,1
0,2017-06-09T21:52:12.897247,1
0,2017-06-12T01:15:38.649038,1
0,2017-06-15T08:40:06.854542,1
0,2017-06-15T18:20:18.179870,1
0,2017-06-15T20:00:37.905250,1
0,2017-06-16T09:38:36.115641,1
0,2017-06-17T13:20:12.776308,1
0,2017-06-17T19:41:15.257300,1
0,2017-06-19T15:27:46.891702,1
0,2017-06-19T15:27:47.613311,1
0,2017-06-19T15:27:48.022950,1
0,2017-06-19T15:27:48.630618,1
0,2017-06-19T15:27:49.596687,1
0,2017-06-19T15:27:53.527870,1
0,2017-06-19T15:27:57.584836,1
0,2017-06-19T15:27:58.021520,1
0,2017-06-19T15:27:58.359626,1
0,2017-06-19T15:27:58.817070,1
0,2017-06-19T15:27:59.140739,1
0,2017-06-19T15:27:59.452062,1
0,2017-06-19T15:27:59.804287,1
0,2017-06-19T15:28:00.150293,1
0,2017-06-19T15:28:00.460558,1
0,2017-06-19T15:28:00.765534,1
0,2017-06-19T15:28:01.187344,1
0,2017-06-19T15:28:01.523050,1
0,2017-06-19T15:28:01.909422,1
0,2017-06-19T15:28:02.324908,1
0,2017-06-19T15:28:02.632997,1
0,2017-06-19T15:28:02.999092,1
0,2017-06-19T15:28:03.302732,1
0,2017-06-19T15:28:03.624295,1
0,2017-06-19T15:28:03.944492,1
0,2017-06-19T15:28:04.316515,1
0,2017-06-19T15:28:04.636666,1
0,2017-06-19T15:28:04.946724,1
0,2017-06-19T15:28:05.298034,1
0,2017-06-19T15:28:05.606888,1
0,2017-06-19T15:28:05.915841,1
0,2017-06-19T15:28:06.235524,1
0,2017-06-19T15:28:06.545273,1
0,2017-06-19T15:28:06.897035,1
0,2017-06-19T15:28:07.207197,1
0,2017-06-19T15:28:07.527874,1
0,2017-06-19T15:28:07.837887,1
0,2017-06-19T15:28:08.353431,1
0,2017-06-19T15:28:08.754303,1
0,2017-06-19T15:28:09.083723,1
0,2017-06-19T15:28:09.414281,1
0,2017-06-19T15:28:09.775987,1
0,2017-06-19T15:28:10.117138,1
0,2017-06-19T15:28:10.426779,1
0,2017-06-19T15:28:10.742760,1
0,2017-06-19T15:28:11.092787,1
0,2017-06-19T15:28:11.397635,1
0,2017-06-19T15:28:11.704809,1
0,2017-06-19T15:28:12.016538,1
0,2017-06-19T15:28:12.342609,1
0,2017-06-19T15:28:12.655195,1
0,2017-06-19T15:28:14.078670,1
0,2017-06-19T15:28:14.388668,1
0,2017-06-19T15:28:14.710211,1
0,2017-06-19T15:28:15.085069,1
0,2017-06-19T15:28:15.409648,1
0,2017-06-19T15:28:15.762131,1
0,2017-06-19T15:28:16.075975,1
0,2017-06-19T15:28:16.442533,1
0,2017-06-19T15:28:16.760228,1
0,2017-06-19T15:28:17.143765,1
0,2017-06-19T15:28:17.492272,1
0,2017-06-19T15:28:17.803728,1
0,2017-06-19T15:28:18.120553,1
0,2017-06-19T15:28:18.460146,1
0,2017-06-19T15:28:18.771323,1
0,2017-06-19T15:28:19.078989,1
0,2017-06-19T15:28:19.486639,1
0,2017-06-19T15:28:19.815978,1
0,2017-06-19T15:28:20.225992,1
0,2017-06-19T15:28:20.957430,1
0,2017-06-19T15:28:22.367923,1
0,2017-06-19T15:28:24.314998,1
0,2017-06-19T15:28:24.830284,1
0,2017-06-19T15:28:28.405300,1
0,2017-06-19T15:28:28.729768,1
0,2017-06-19T15:28:29.201465,1
0,2017-06-19T15:28:29.580418,1
0,2017-06-19T15:28:29.923094,1
0,2017-06-19T15:28:31.111808,1
0,2017-06-19T15:28:32.169807,1
0,2017-06-19T15:28:32.827871,1
0,2017-06-19T15:28:34.037886,1
0,2017-06-19T15:28:40.425102,1
0,2017-06-29T21:09:51.814132,1
0,2017-07-03T15:46:14.364788,1
0,2017-07-03T15:46:14.706106,1
0,2017-07-03T15:46:15.096701,1
0,2017-07-03T15:46:15.625901,1
0,2017-07-03T15:46:15.944802,1
0,2017-07-03T15:46:16.263840,1
0,2017-07-03T15:46:16.572254,1
0,2017-07-03T15:46:16.911105,1
0,2017-07-03T15:46:17.259583,1
0,2017-07-03T15:46:17.587988,1
0,2017-07-03T15:46:18.008595,1
0,2017-07-03T15:46:18.353153,1
0,2017-07-03T15:46:18.668088,1
0,2017-07-03T15:46:19.021726,1
0,2017-07-03T15:46:19.353053,1
0,2017-07-03T15:46:20.809507,1
0,2017-07-03T15:46:21.161308,1
0,2017-07-03T15:46:21.560385,1
0,2017-07-03T15:46:25.302401,1
0,2017-07-03T15:46:26.239119,1
0,2017-07-03T15:46:26.982901,1
0,2017-07-03T15:46:29.368314,1
0,2017-07-03T15:46:43.225659,1
0,2017-07-03T15:46:44.777319,1
0,2017-07-03T15:46:45.107423,1
0,2017-07-03T15:46:51.047828,1
0,2017-07-03T15:46:51.423289,1
0,2017-07-03T15:46:51.749434,1
0,2017-07-03T15:46:52.059227,1
0,2017-07-03T15:46:52.362029,1
0,2017-07-03T15:46:52.671238,1
0,2017-07-03T15:46:53.039450,1
0,2017-07-03T15:46:53.356867,1
0,2017-07-03T15:46:53.693832,1
0,2017-07-03T15:46:54.050804,1
0,2017-07-03T15:46:54.358511,1
0,2017-07-03T15:46:54.695106,1
0,2017-07-03T15:46:55.001915,1
0,2017-07-03T15:46:55.318566,1
0,2017-07-03T15:46:55.644634,1
0,2017-07-03T15:46:56.030000,1
0,2017-07-03T15:46:56.336133,1
0,2017-07-03T15:46:56.652168,1
0,2017-07-03T15:46:56.968622,1
0,2017-07-03T15:46:57.423660,1
0,2017-07-03T15:46:57.739947,1
0,2017-07-03T15:46:58.046456,1
0,2017-07-03T15:47:06.000493,1
0,2017-07-03T15:47:06.422479,1
0,2017-07-03T15:47:06.738725,1
0,2017-07-03T15:47:07.468713,1
